COUNTRY,FLOW,PARTNER,YEAR,VALUE
Chile,Imports,Saudi Arabia,2017,18743202
Chile,Imports,Saudi Arabia,2018,12107637
Chile,Imports,Slovenia,2010,6655080
Chile,Imports,Slovenia,2011,10750803
Chile,Imports,Slovenia,2012,14631201
Chile,Imports,Slovenia,2013,13363295
Chile,Imports,Slovenia,2014,33861640
Chile,Imports,Slovenia,2015,13101032
Chile,Imports,Slovenia,2016,17468356
Chile,Imports,Slovenia,2017,17330948
Chile,Imports,Slovenia,2018,20150251
Chile,Imports,South Africa,2010,88333275
Chile,Imports,South Africa,2011,87845486
Chile,Imports,South Africa,2012,101798915
Chile,Imports,South Africa,2013,115394411
Chile,Imports,South Africa,2014,76608330
Chile,Imports,South Africa,2015,73316562
Chile,Imports,South Africa,2016,68070297
Chile,Imports,South Africa,2017,60923463
Chile,Imports,South Africa,2018,75340602
Estonia,Imports,Australia,2010,2079948
Estonia,Imports,Australia,2011,11180219
Estonia,Imports,Australia,2012,2872500
Estonia,Imports,Australia,2013,2953973
Estonia,Imports,Australia,2014,6882959
Estonia,Imports,Australia,2015,5500688
Estonia,Imports,Australia,2016,6247192
Estonia,Imports,Australia,2017,7437415
Estonia,Imports,Australia,2018,7622766
Estonia,Imports,Austria,2010,88251775
Estonia,Imports,Austria,2011,133171755
Estonia,Imports,Austria,2012,143451871
Estonia,Imports,Austria,2013,146082858
Estonia,Imports,Austria,2014,129921553
Estonia,Imports,Austria,2015,113264148
Estonia,Imports,Austria,2016,121328209
Estonia,Imports,Austria,2017,142693841
Estonia,Imports,Austria,2018,143219370
Estonia,Imports,Belgium,2010,196133957
Estonia,Imports,Belgium,2011,326821395
Estonia,Imports,Belgium,2012,339908506
Estonia,Imports,Belgium,2013,320337416
Estonia,Imports,Belgium,2014,288856244
Estonia,Imports,Belgium,2015,243441973
Estonia,Imports,Belgium,2016,244262790
Estonia,Imports,Belgium,2017,282253691
Estonia,Imports,Belgium,2018,317485671
Estonia,Imports,Canada,2010,20260674
Estonia,Imports,Canada,2011,47898896
Estonia,Imports,Canada,2012,15671681
Estonia,Imports,Canada,2013,15155105
Estonia,Imports,Canada,2014,28979328
Estonia,Imports,Canada,2015,23239327
Estonia,Imports,Canada,2016,34657769
Estonia,Imports,Canada,2017,50295250
Estonia,Imports,Canada,2018,34552227
Estonia,Imports,Czech Republic,2010,137184344
Estonia,Imports,Czech Republic,2011,223923738
Estonia,Imports,Czech Republic,2012,234039478
Estonia,Imports,Czech Republic,2013,231473331
Estonia,Imports,Czech Republic,2014,232316658
Estonia,Imports,Czech Republic,2015,195039362
Estonia,Imports,Czech Republic,2016,196186959
Estonia,Imports,Czech Republic,2017,234894863
Estonia,Imports,Czech Republic,2018,274685236
Estonia,Imports,Denmark,2010,217233333
Estonia,Imports,Denmark,2011,279324417
Estonia,Imports,Denmark,2012,280473539
Estonia,Imports,Denmark,2013,284106388
Estonia,Imports,Denmark,2014,247578131
Estonia,Imports,Denmark,2015,221307555
Estonia,Imports,Denmark,2016,243038048
Estonia,Imports,Denmark,2017,291385748
Estonia,Imports,Denmark,2018,297094605
Estonia,Imports,Finland,2010,1747406027
Estonia,Imports,Finland,2011,2221241829
Estonia,Imports,Finland,2012,2570272205
Estonia,Imports,Finland,2013,2666326238
Estonia,Imports,Finland,2014,2090348559
Estonia,Imports,Finland,2015,1624442923
Estonia,Imports,Finland,2016,1492749201
Estonia,Imports,Finland,2017,1878651499
Estonia,Imports,Finland,2018,1913607279
Estonia,Imports,France,2010,228283283
Estonia,Imports,France,2011,292148213
Estonia,Imports,France,2012,317181756
Estonia,Imports,France,2013,346883280
Estonia,Imports,France,2014,421943806
Estonia,Imports,France,2015,344854298
Estonia,Imports,France,2016,390386142
Estonia,Imports,France,2017,491406405
Estonia,Imports,France,2018,527095888
Estonia,Imports,Germany,2010,1335591972
Estonia,Imports,Germany,2011,1789974186
Estonia,Imports,Germany,2012,1873403058
Estonia,Imports,Germany,2013,1870853754
Estonia,Imports,Germany,2014,1993493187
Estonia,Imports,Germany,2015,1545756495
Estonia,Imports,Germany,2016,1661552177
Estonia,Imports,Germany,2017,1787205283
Estonia,Imports,Germany,2018,1989240615
Estonia,Imports,Greece,2010,9141697
Estonia,Imports,Greece,2011,9429805
Estonia,Imports,Greece,2012,7564182
Estonia,Imports,Greece,2013,8234850
Estonia,Imports,Greece,2014,23375047
Estonia,Imports,Greece,2015,13903371
Estonia,Imports,Greece,2016,12717014
Estonia,Imports,Greece,2017,20408636
Estonia,Imports,Greece,2018,22676648
Estonia,Imports,Hungary,2010,79260609
Estonia,Imports,Hungary,2011,220698755
Estonia,Imports,Hungary,2012,210099431
Estonia,Imports,Hungary,2013,233279775
Estonia,Imports,Hungary,2014,241417395
Estonia,Imports,Hungary,2015,246727628
Estonia,Imports,Hungary,2016,317039801
Estonia,Imports,Hungary,2017,139900895
Estonia,Imports,Hungary,2018,120688074
Estonia,Imports,Iceland,2011,3061499
Estonia,Imports,Iceland,2012,2109219
Estonia,Imports,Iceland,2013,2260417
Estonia,Imports,Iceland,2014,5296439
Estonia,Imports,Iceland,2015,2581878
Estonia,Imports,Iceland,2016,2951325
Estonia,Imports,Iceland,2017,3232901
Estonia,Imports,Iceland,2018,2008256
Estonia,Imports,Ireland,2010,46360051
Estonia,Imports,Ireland,2011,45129253
Estonia,Imports,Ireland,2012,47311570
Estonia,Imports,Ireland,2013,48711256
Estonia,Imports,Ireland,2014,51097523
Estonia,Imports,Ireland,2015,48259950
Estonia,Imports,Ireland,2016,52850447
Estonia,Imports,Ireland,2017,56963498
Estonia,Imports,Ireland,2018,63030270
Estonia,Imports,Italy,2010,308577324
Estonia,Imports,Italy,2011,378119385
Estonia,Imports,Italy,2012,393566187
Estonia,Imports,Italy,2013,425530390
Estonia,Imports,Italy,2014,486091400
Estonia,Imports,Italy,2015,398712933
Estonia,Imports,Italy,2016,426754270
Estonia,Imports,Italy,2017,471541834
Estonia,Imports,Italy,2018,523083833
Estonia,Imports,Japan,2010,81045176
Estonia,Imports,Japan,2011,42109534
Estonia,Imports,Japan,2012,52929488
Estonia,Imports,Japan,2013,34939822
Estonia,Imports,Japan,2014,329625321
Estonia,Imports,Japan,2015,246676784
Estonia,Imports,Japan,2016,226248112
Estonia,Imports,Japan,2017,252259155
Estonia,Imports,Japan,2018,291707074
Estonia,Imports,Korea,2010,30058867
Estonia,Imports,Korea,2011,36962314
Estonia,Imports,Korea,2012,41653154
Estonia,Imports,Korea,2013,54526506
Estonia,Imports,Korea,2014,144974018
Estonia,Imports,Korea,2015,82685994
Estonia,Imports,Korea,2016,76471307
Estonia,Imports,Korea,2017,95571729
Estonia,Imports,Korea,2018,117032529
Estonia,Imports,Luxembourg,2010,8513959
Estonia,Imports,Luxembourg,2011,11639397
Estonia,Imports,Luxembourg,2012,12219453
Estonia,Imports,Luxembourg,2013,15694839
Estonia,Imports,Luxembourg,2014,12039107
Estonia,Imports,Luxembourg,2015,9278918
Estonia,Imports,Luxembourg,2016,10789847
Estonia,Imports,Luxembourg,2017,10735729
Estonia,Imports,Luxembourg,2018,11104736
Estonia,Imports,Mexico,2010,6860088
Estonia,Imports,Mexico,2011,5649090
Estonia,Imports,Mexico,2012,7047174
Estonia,Imports,Mexico,2013,7555808
Estonia,Imports,Mexico,2014,24183431
Estonia,Imports,Mexico,2015,29063505
Estonia,Imports,Mexico,2016,38078420
Estonia,Imports,Mexico,2017,31333314
Estonia,Imports,Mexico,2018,33987046
Estonia,Imports,Netherlands,2010,393914112
Estonia,Imports,Netherlands,2011,622972225
Estonia,Imports,Netherlands,2012,660593825
Estonia,Imports,Netherlands,2013,589782929
Estonia,Imports,Netherlands,2014,471984724
Estonia,Imports,Netherlands,2015,606051958
Estonia,Imports,Netherlands,2016,770512122
Estonia,Imports,Netherlands,2017,774754855
Estonia,Imports,Netherlands,2018,660494386
Estonia,Imports,New Zealand,2010,1721960
Estonia,Imports,New Zealand,2011,1898778
Estonia,Imports,New Zealand,2012,2591067
Estonia,Imports,New Zealand,2013,3121550
Estonia,Imports,New Zealand,2014,5514763
Estonia,Imports,New Zealand,2015,4927774
Estonia,Imports,New Zealand,2016,5403875
Estonia,Imports,New Zealand,2017,6858094
Estonia,Imports,New Zealand,2018,7940549
Estonia,Imports,Norway,2010,188007012
Estonia,Imports,Norway,2011,188774088
Estonia,Imports,Norway,2012,230015483
Estonia,Imports,Norway,2013,130050707
Estonia,Imports,Norway,2014,181951205
Estonia,Imports,Norway,2015,153291187
Estonia,Imports,Norway,2016,103041294
Estonia,Imports,Norway,2017,112277799
Estonia,Imports,Norway,2018,124205548
Estonia,Imports,Poland,2010,792556220
Estonia,Imports,Poland,2011,1197556020
Estonia,Imports,Poland,2012,1123694858
Estonia,Imports,Poland,2013,1436896541
Estonia,Imports,Poland,2014,1160842821
Estonia,Imports,Poland,2015,898068472
Estonia,Imports,Poland,2016,855199887
Estonia,Imports,Poland,2017,955059599
Estonia,Imports,Poland,2018,909199249
Estonia,Imports,Portugal,2010,9979577
Estonia,Imports,Portugal,2011,12888135
Estonia,Imports,Portugal,2012,13293388
Estonia,Imports,Portugal,2013,13521166
Estonia,Imports,Portugal,2014,24939773
Estonia,Imports,Portugal,2015,20281266
Estonia,Imports,Portugal,2016,21270073
Estonia,Imports,Portugal,2017,21681990
Estonia,Imports,Portugal,2018,27099346
Estonia,Imports,Slovak Republic,2010,26713172
Estonia,Imports,Slovak Republic,2011,36725909
Estonia,Imports,Slovak Republic,2012,58223673
Estonia,Imports,Slovak Republic,2013,82562762
Estonia,Imports,Slovak Republic,2014,116998497
Estonia,Imports,Slovak Republic,2015,79353748
Estonia,Imports,Slovak Republic,2016,85937690
Estonia,Imports,Slovak Republic,2017,115604012
Estonia,Imports,Slovak Republic,2018,110325851
Estonia,Imports,Spain,2010,90854642
Estonia,Imports,Spain,2011,107638156
Estonia,Imports,Spain,2012,134597615
Estonia,Imports,Spain,2013,170937807
Estonia,Imports,Spain,2014,165362798
Estonia,Imports,Spain,2015,217000385
Estonia,Imports,Spain,2016,210148768
Estonia,Imports,Spain,2017,227801868
Estonia,Imports,Spain,2018,244674838
Estonia,Imports,Sweden,2010,1282080642
Estonia,Imports,Sweden,2011,1882256175
Estonia,Imports,Sweden,2012,1803162516
Estonia,Imports,Sweden,2013,1829164454
Estonia,Imports,Sweden,2014,1581912445
Estonia,Imports,Sweden,2015,976923760
Estonia,Imports,Sweden,2016,874870914
Estonia,Imports,Sweden,2017,982988488
Estonia,Imports,Sweden,2018,1136593022
Estonia,Imports,Switzerland,2010,88200740
Estonia,Imports,Switzerland,2011,135193877
Estonia,Imports,Switzerland,2012,122065439
Estonia,Imports,Switzerland,2013,153555126
Estonia,Imports,Switzerland,2014,161352914
Estonia,Imports,Switzerland,2015,152540771
Estonia,Imports,Switzerland,2016,173083038
Estonia,Imports,Switzerland,2017,175078821
Estonia,Imports,Switzerland,2018,191752114
Estonia,Imports,Turkey,2010,65236685
Estonia,Imports,Turkey,2011,62294564
Estonia,Imports,Turkey,2012,54740339
Estonia,Imports,Turkey,2013,60033636
Estonia,Imports,Turkey,2014,211655822
Estonia,Imports,Turkey,2015,112989200
Estonia,Imports,Turkey,2016,177364010
Estonia,Imports,Turkey,2017,191834819
Estonia,Imports,Turkey,2018,186507836
Estonia,Imports,United Kingdom,2010,253084426
Estonia,Imports,United Kingdom,2011,582997430
Estonia,Imports,United Kingdom,2012,677677792
Estonia,Imports,United Kingdom,2013,757096785
Estonia,Imports,United Kingdom,2014,660892960
Estonia,Imports,United Kingdom,2015,459839051
Estonia,Imports,United Kingdom,2016,457396007
Estonia,Imports,United Kingdom,2017,497151796
Estonia,Imports,United Kingdom,2018,580707458
Estonia,Imports,United States,2010,159629847
Estonia,Imports,United States,2011,239240045
Estonia,Imports,United States,2012,142239932
Estonia,Imports,United States,2013,164443347
Estonia,Imports,United States,2014,363204068
Estonia,Imports,United States,2015,310978557
Estonia,Imports,United States,2016,287102266
Estonia,Imports,United States,2017,278035708
Estonia,Imports,United States,2018,346104494
Estonia,Imports,Argentina,2010,4382065
Estonia,Imports,Argentina,2011,3823137
Estonia,Imports,Argentina,2012,3235065
Estonia,Imports,Argentina,2013,4216214
Estonia,Imports,Argentina,2014,12540654
Estonia,Imports,Argentina,2015,7242719
Estonia,Imports,Argentina,2016,9707835
Estonia,Imports,Argentina,2017,5903714
Estonia,Imports,Argentina,2018,4768726
Estonia,Imports,Brazil,2010,25596193
Estonia,Imports,Brazil,2011,23719639
Estonia,Imports,Brazil,2012,46911164
Estonia,Imports,Brazil,2013,25476435
Estonia,Imports,Brazil,2014,47409168
Estonia,Imports,Brazil,2015,37923197
Estonia,Imports,Brazil,2016,20597505
Estonia,Imports,Brazil,2017,35229522
Estonia,Imports,Brazil,2018,43339409
Estonia,Imports,Chile,2010,7044888
Estonia,Imports,Chile,2011,7947141
Estonia,Imports,Chile,2012,8016801
Estonia,Imports,Chile,2013,8513273
Estonia,Imports,Chile,2014,12133877
Estonia,Imports,Chile,2015,12247036
Estonia,Imports,Chile,2016,11432332
Estonia,Imports,Chile,2017,11181770
Estonia,Imports,Chile,2018,11308825
Estonia,Imports,China (People's Republic of),2010,544713160
Estonia,Imports,China (People's Republic of),2011,774763838
Estonia,Imports,China (People's Republic of),2012,747249268
Estonia,Imports,China (People's Republic of),2013,757429770
Estonia,Imports,China (People's Republic of),2014,1465571444
Estonia,Imports,China (People's Republic of),2015,1227695867
Estonia,Imports,China (People's Republic of),2016,1240861108
Estonia,Imports,China (People's Republic of),2017,1434610371
Estonia,Imports,China (People's Republic of),2018,1597632164
Estonia,Imports,Estonia,2014,19529822
Estonia,Imports,Estonia,2015,20551990
Estonia,Imports,Estonia,2016,15676617
Estonia,Imports,Estonia,2017,18355154
Estonia,Imports,Estonia,2018,14659314
Estonia,Imports,India,2010,29435853
Estonia,Imports,India,2011,37499000
Estonia,Imports,India,2012,40566490
Estonia,Imports,India,2013,36167877
Estonia,Imports,India,2014,64323818
Estonia,Imports,India,2015,60394439
Estonia,Imports,India,2016,67133736
Estonia,Imports,India,2017,70208884
Estonia,Imports,India,2018,70256035
Estonia,Imports,Indonesia,2010,13865995
Estonia,Imports,Indonesia,2011,11013725
Estonia,Imports,Indonesia,2012,11324213
Estonia,Imports,Indonesia,2013,12114763
Estonia,Imports,Indonesia,2014,72228513
Estonia,Imports,Indonesia,2015,55214275
Estonia,Imports,Indonesia,2016,54414576
Estonia,Imports,Indonesia,2017,64765648
Estonia,Imports,Indonesia,2018,76193567
Estonia,Imports,Israel,2010,9809739
Estonia,Imports,Israel,2011,11078131
Estonia,Imports,Israel,2012,9397424
Estonia,Imports,Israel,2013,12688451
Estonia,Imports,Israel,2014,14165240
Estonia,Imports,Israel,2015,10541128
Estonia,Imports,Israel,2016,12261810
Estonia,Imports,Israel,2017,10759426
Estonia,Imports,Israel,2018,24551828
Estonia,Imports,Russia,2010,1122669750
Estonia,Imports,Russia,2011,1437452499
Estonia,Imports,Russia,2012,1188352628
Estonia,Imports,Russia,2013,1041785946
Estonia,Imports,Russia,2014,2151408109
Estonia,Imports,Russia,2015,1517928083
Estonia,Imports,Russia,2016,1131068671
Estonia,Imports,Russia,2017,1331933170
Estonia,Imports,Russia,2018,1921896533
Estonia,Imports,Slovenia,2010,30368803
Estonia,Imports,Slovenia,2011,37984041
Estonia,Imports,Slovenia,2012,44040766
Estonia,Imports,Slovenia,2013,36932639
Estonia,Imports,Slovenia,2014,34787824
Estonia,Imports,Slovenia,2015,28372809
Estonia,Imports,Slovenia,2016,26103337
Estonia,Imports,Slovenia,2017,32136733
Estonia,Imports,Slovenia,2018,35665139
Estonia,Imports,South Africa,2010,6821852
Estonia,Imports,South Africa,2011,6900927
Estonia,Imports,South Africa,2012,6864941
Estonia,Imports,South Africa,2013,5634845
Estonia,Imports,South Africa,2014,24451018
Estonia,Imports,South Africa,2015,23209172
Estonia,Imports,South Africa,2016,28568811
